,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
186,1179.06,7.14,399.92,0.14,0.7148,0.0057,0.4878,0.2068,0.0,70.06,1.19,519.51,4.76,70.14,1.19,519.35,4.76
187,1180.4,7.14,399.95,0.14,0.7152,0.0057,0.491,0.207,0.0,69.8,1.19,520.64,4.76,70.0,1.2,519.96,4.76
188,1181.25,7.15,399.82,0.14,0.7153,0.0057,0.4924,0.2072,0.0,69.66,1.19,521.13,4.76,69.69,1.19,520.78,4.77
189,1183.25,7.15,399.84,0.14,0.7162,0.0057,0.495,0.2074,0.0,69.36,1.19,522.52,4.76,69.34,1.19,522.03,4.77
190,1184.24,7.15,399.83,0.14,0.7166,0.0057,0.497,0.2076,0.0,69.25,1.19,523.03,4.76,69.11,1.19,522.84,4.77
191,1185.14,7.14,399.98,0.14,0.717,0.0057,0.4994,0.2084,0.0,69.04,1.19,523.88,4.76,69.23,1.2,522.99,4.77
192,1187.27,7.15,399.96,0.14,0.7177,0.0057,0.5028,0.2086,0.0,68.7,1.19,524.88,4.76,68.82,1.2,524.87,4.77
193,1188.85,7.16,400.11,0.14,0.7178,0.0057,0.5044,0.2092,0.0,68.51,1.19,525.86,4.77,68.68,1.2,525.8,4.78
194,1189.84,7.16,399.89,0.14,0.7181,0.0058,0.5074,0.2094,0.0,68.24,1.19,526.88,4.77,68.33,1.2,526.39,4.78
195,1191.64,7.17,399.79,0.14,0.7189,0.0058,0.5104,0.2102,0.0,67.96,1.19,528.06,4.77,67.88,1.19,527.73,4.78
196,1193.04,7.17,399.98,0.14,0.7192,0.0058,0.5124,0.2106,0.0,67.82,1.19,528.68,4.77,67.81,1.2,528.73,4.79
197,1194.98,7.17,400.18,0.14,0.7197,0.0058,0.514,0.2112,0.0,67.52,1.19,529.78,4.77,67.72,1.2,529.96,4.79
198,1195.81,7.18,399.87,0.14,0.72,0.0058,0.5156,0.2118,0.0,67.31,1.19,530.35,4.78,67.24,1.19,530.91,4.79
199,1196.55,7.17,400.03,0.14,0.7202,0.0058,0.5172,0.2124,0.0,67.19,1.2,531.08,4.78,67.33,1.2,530.95,4.79
200,1198.19,7.18,399.97,0.13,0.7207,0.0058,0.52,0.213,0.0,66.9,1.2,532.18,4.78,66.99,1.2,532.12,4.79
201,1199.82,7.19,400.13,0.14,0.721,0.0058,0.523,0.2138,0.0,66.72,1.2,533.19,4.79,66.85,1.2,533.06,4.8
202,1201.12,7.19,400.14,0.14,0.7215,0.0058,0.525,0.2142,0.0,66.46,1.2,534.07,4.79,66.69,1.2,533.9,4.8
203,1201.44,7.19,399.92,0.14,0.7218,0.0058,0.5272,0.2148,0.0,66.43,1.2,534.56,4.79,66.31,1.2,534.14,4.8
204,1202.14,7.19,399.87,0.14,0.722,0.0058,0.5306,0.2148,0.0,66.14,1.2,534.94,4.79,66.31,1.2,534.74,4.8
205,1203.18,7.2,399.93,0.14,0.7223,0.0058,0.532,0.215,0.0,66.11,1.2,535.44,4.8,66.06,1.2,535.57,4.8
206,1203.92,7.2,399.7,0.14,0.7225,0.0058,0.5336,0.2154,0.0,65.84,1.2,536.65,4.8,65.79,1.2,535.63,4.8
207,1205.92,7.21,400.07,0.14,0.7227,0.0058,0.5368,0.2154,0.0,65.69,1.2,537.17,4.8,65.77,1.2,537.29,4.81
208,1206.69,7.2,400.01,0.14,0.7231,0.0058,0.5402,0.2158,0.0,65.52,1.2,537.79,4.8,65.6,1.2,537.78,4.81
209,1207.64,7.2,399.94,0.14,0.7237,0.0058,0.5416,0.2158,0.0,65.29,1.2,538.61,4.8,65.41,1.21,538.33,4.81
210,1208.96,7.21,399.9,0.14,0.724,0.0058,0.5428,0.2162,0.0,65.13,1.2,539.55,4.8,65.09,1.2,539.19,4.81
211,1209.92,7.21,399.89,0.14,0.7244,0.0058,0.545,0.2168,0.0,64.96,1.2,540.15,4.8,64.92,1.2,539.89,4.81
212,1211.16,7.21,400.06,0.14,0.7247,0.0058,0.5468,0.217,0.0,64.87,1.2,540.65,4.8,64.83,1.2,540.81,4.81
213,1211.62,7.22,399.97,0.13,0.7249,0.0058,0.5486,0.217,0.0,64.7,1.2,541.09,4.81,64.72,1.2,541.1,4.81
214,1212.76,7.23,400.01,0.14,0.7249,0.0058,0.5498,0.2174,0.0,64.53,1.2,541.71,4.81,64.57,1.2,541.95,4.82
215,1213.12,7.22,400.01,0.14,0.7251,0.0058,0.5512,0.2174,0.0,64.5,1.2,542.03,4.81,64.47,1.21,542.13,4.82
216,1214.21,7.23,400.09,0.14,0.7253,0.0058,0.5536,0.2176,0.0,64.31,1.2,542.74,4.81,64.41,1.21,542.75,4.83
217,1214.69,7.23,399.9,0.14,0.7256,0.0058,0.5566,0.2178,0.0,64.16,1.2,543.06,4.81,64.14,1.21,543.32,4.83
218,1216.16,7.24,400.02,0.14,0.726,0.0058,0.5588,0.218,0.0,64.04,1.2,543.85,4.81,63.94,1.21,544.34,4.83
219,1216.05,7.23,399.89,0.14,0.7261,0.0058,0.5608,0.2184,0.0,63.92,1.2,544.14,4.81,63.92,1.21,544.07,4.82
220,1216.73,7.24,399.67,0.14,0.7264,0.0059,0.562,0.2188,0.0,63.76,1.2,544.72,4.82,63.56,1.21,544.69,4.83
221,1218.46,7.23,399.89,0.14,0.727,0.0059,0.5646,0.22,0.0,63.51,1.2,545.78,4.82,63.53,1.21,545.65,4.83
222,1218.94,7.23,399.97,0.14,0.7271,0.0059,0.5664,0.2204,0.0,63.37,1.2,546.06,4.82,63.61,1.21,545.9,4.82
223,1219.35,7.24,400.1,0.14,0.7268,0.0059,0.5676,0.2204,0.0,63.46,1.21,546.16,4.82,63.56,1.21,546.17,4.83
224,1219.74,7.24,399.85,0.14,0.727,0.0059,0.5702,0.2206,0.0,63.28,1.21,546.69,4.82,63.27,1.21,546.51,4.83
225,1220.54,7.24,399.96,0.14,0.7273,0.0059,0.572,0.221,0.0,63.16,1.2,547.16,4.82,63.28,1.21,546.94,4.83
226,1221.17,7.24,399.87,0.14,0.7274,0.0059,0.574,0.2214,0.0,63.03,1.21,547.69,4.82,63.07,1.21,547.38,4.83
227,1223.19,7.25,399.99,0.13,0.7279,0.0059,0.5752,0.2224,0.0,62.82,1.21,548.46,4.82,62.76,1.21,549.14,4.84
228,1224.39,7.25,400.15,0.13,0.7283,0.0059,0.577,0.2228,0.0,62.7,1.21,549.35,4.83,62.7,1.21,549.64,4.84
229,1223.81,7.25,399.87,0.14,0.7283,0.0059,0.5784,0.2236,0.0,62.6,1.21,549.56,4.83,62.64,1.21,549.02,4.83
230,1224.19,7.24,399.93,0.14,0.7284,0.0059,0.5804,0.2238,0.0,62.58,1.21,549.75,4.83,62.59,1.21,549.27,4.83
231,1225.49,7.25,399.93,0.14,0.7287,0.0059,0.5828,0.224,0.0,62.34,1.21,550.39,4.83,62.41,1.21,550.34,4.84
232,1226.26,7.26,400.06,0.13,0.7288,0.0059,0.5844,0.2244,0.0,62.28,1.21,550.74,4.83,62.38,1.21,550.86,4.84
233,1227.6,7.26,400.09,0.14,0.7291,0.0059,0.587,0.2246,0.0,62.11,1.21,551.7,4.84,62.14,1.21,551.65,4.84
234,1227.96,7.26,399.83,0.14,0.7295,0.0059,0.5894,0.2246,0.0,61.88,1.21,552.13,4.83,61.9,1.21,552.04,4.84
235,1228.11,7.26,399.57,0.13,0.7298,0.0059,0.5906,0.2246,0.0,61.75,1.21,552.55,4.83,61.64,1.21,552.17,4.84
236,1229.63,7.25,400.03,0.13,0.7301,0.0059,0.5916,0.2248,0.0,61.67,1.21,553.17,4.84,61.82,1.22,552.96,4.84
237,1230.21,7.26,400.0,0.13,0.7301,0.0059,0.593,0.2254,0.0,61.64,1.21,553.45,4.84,61.62,1.21,553.49,4.85
238,1230.91,7.27,399.94,0.14,0.7303,0.0059,0.5948,0.2258,0.0,61.53,1.21,553.87,4.84,61.42,1.21,554.09,4.85
239,1231.79,7.28,400.03,0.14,0.7303,0.0059,0.5966,0.2262,0.0,61.4,1.21,554.2,4.84,61.38,1.21,554.81,4.86
240,1231.76,7.27,399.92,0.13,0.7304,0.0059,0.598,0.2264,0.0,61.37,1.21,554.61,4.84,61.28,1.21,554.5,4.85
241,1232.64,7.27,399.84,0.13,0.7307,0.0059,0.5986,0.2264,0.0,61.18,1.21,555.16,4.84,61.06,1.21,555.25,4.85
242,1232.51,7.27,399.65,0.13,0.7308,0.0059,0.5992,0.2264,0.0,61.06,1.21,555.48,4.84,60.97,1.21,555.01,4.85
243,1234.23,7.27,400.04,0.14,0.731,0.0059,0.6008,0.2266,0.0,60.98,1.21,556.14,4.85,61.0,1.22,556.12,4.85
244,1233.84,7.28,399.86,0.13,0.7309,0.0059,0.6018,0.2268,0.0,61.01,1.21,555.93,4.85,60.86,1.21,556.05,4.86
245,1235.03,7.28,400.01,0.14,0.7312,0.0059,0.603,0.227,0.0,60.75,1.21,556.68,4.85,60.91,1.22,556.68,4.86
246,1235.28,7.27,399.86,0.14,0.7315,0.0059,0.6036,0.227,0.0,60.69,1.21,557.06,4.85,60.69,1.22,556.84,4.86
247,1236.43,7.28,399.96,0.14,0.7316,0.0059,0.6046,0.2274,0.0,60.57,1.21,557.61,4.85,60.56,1.21,557.68,4.86
248,1236.36,7.27,400.03,0.13,0.7317,0.0059,0.6064,0.2274,0.0,60.51,1.21,557.89,4.85,60.74,1.22,557.23,4.85
249,1237.72,7.28,399.82,0.14,0.7321,0.0059,0.61,0.2276,0.0,60.29,1.21,558.75,4.85,60.23,1.21,558.45,4.86
250,1238.8,7.28,400.01,0.13,0.7323,0.0059,0.6118,0.2276,0.0,60.13,1.21,559.25,4.85,60.28,1.22,559.13,4.86
251,1238.77,7.29,399.78,0.14,0.7323,0.0059,0.6136,0.2284,0.0,60.04,1.21,559.53,4.86,60.07,1.22,559.13,4.86
252,1239.91,7.29,399.9,0.13,0.7326,0.0059,0.6164,0.2286,0.0,59.93,1.21,560.01,4.85,59.97,1.22,560.0,4.87
253,1239.94,7.29,399.94,0.13,0.7327,0.0059,0.6178,0.229,0.0,59.94,1.21,560.1,4.85,60.01,1.22,559.89,4.86
254,1241.32,7.29,399.96,0.14,0.7331,0.0059,0.62,0.2292,0.0,59.73,1.21,560.83,4.85,59.77,1.22,560.99,4.87
255,1241.91,7.29,400.02,0.14,0.7332,0.0059,0.6216,0.2294,0.0,59.69,1.21,561.26,4.86,59.7,1.22,561.26,4.87
256,1241.94,7.3,399.68,0.14,0.7333,0.0059,0.623,0.2296,0.0,59.6,1.22,561.55,4.86,59.32,1.21,561.46,4.87
257,1242.14,7.3,399.8,0.13,0.7332,0.0059,0.6238,0.2296,0.0,59.55,1.21,561.53,4.86,59.48,1.22,561.59,4.87
258,1243.42,7.3,400.13,0.14,0.7335,0.0059,0.625,0.2298,0.0,59.45,1.22,562.26,4.86,59.58,1.22,562.14,4.87
259,1243.96,7.3,399.99,0.13,0.7337,0.0059,0.6262,0.23,0.0,59.31,1.22,562.68,4.86,59.36,1.22,562.61,4.87
260,1244.7,7.3,400.16,0.13,0.7339,0.0059,0.6268,0.23,0.0,59.19,1.22,563.25,4.86,59.46,1.22,562.8,4.87
261,1245.38,7.3,400.03,0.13,0.7343,0.0059,0.628,0.2302,0.0,59.11,1.21,563.53,4.86,59.13,1.22,563.6,4.87
262,1245.54,7.3,399.97,0.13,0.7344,0.0059,0.6288,0.2302,0.0,59.03,1.22,563.85,4.86,59.08,1.22,563.59,4.87
263,1246.18,7.31,399.99,0.13,0.7345,0.0059,0.6298,0.2302,0.0,58.96,1.22,563.92,4.86,58.97,1.22,564.32,4.88
264,1246.5,7.3,400.03,0.14,0.7348,0.0059,0.631,0.2304,0.0,58.86,1.22,564.47,4.86,59.02,1.22,564.15,4.87
265,1246.9,7.29,400.15,0.13,0.7349,0.0059,0.6322,0.2304,0.0,58.86,1.22,564.6,4.86,59.05,1.22,564.39,4.87
266,1246.84,7.3,399.86,0.14,0.7349,0.006,0.6336,0.2306,0.0,58.75,1.22,564.84,4.87,58.79,1.22,564.47,4.87
267,1247.21,7.29,400.04,0.13,0.735,0.006,0.6348,0.2308,0.0,58.75,1.22,564.97,4.86,58.9,1.22,564.59,4.87
268,1247.62,7.3,399.92,0.14,0.7351,0.006,0.6354,0.231,0.0,58.66,1.22,565.31,4.87,58.7,1.22,564.95,4.87
269,1248.06,7.31,399.86,0.13,0.735,0.006,0.636,0.231,0.0,58.61,1.22,565.61,4.87,58.52,1.22,565.32,4.88
270,1248.83,7.31,399.97,0.13,0.7351,0.006,0.6366,0.231,0.0,58.49,1.22,565.81,4.87,58.53,1.22,566.0,4.88
271,1249.33,7.31,399.96,0.13,0.7353,0.006,0.6372,0.2314,0.0,58.39,1.22,566.2,4.87,58.44,1.22,566.3,4.88
272,1249.79,7.32,399.92,0.13,0.7352,0.006,0.6384,0.2314,0.0,58.39,1.22,566.51,4.87,58.25,1.22,566.64,4.89
273,1250.49,7.32,400.01,0.13,0.7354,0.006,0.6402,0.2318,0.0,58.31,1.22,566.62,4.87,58.21,1.22,567.35,4.89
274,1250.46,7.32,399.87,0.13,0.7355,0.006,0.6418,0.2322,0.0,58.12,1.22,567.37,4.88,58.22,1.22,566.74,4.88
275,1251.72,7.32,400.03,0.13,0.7359,0.006,0.6426,0.2322,0.0,58.0,1.22,567.84,4.87,58.14,1.22,567.74,4.89
276,1252.75,7.32,400.08,0.13,0.7362,0.006,0.644,0.2322,0.0,57.83,1.22,568.59,4.88,58.03,1.22,568.31,4.88
277,1252.6,7.32,399.93,0.13,0.7363,0.006,0.6452,0.2322,0.0,57.74,1.22,568.74,4.87,57.97,1.22,568.16,4.88
278,1253.32,7.31,399.78,0.13,0.737,0.006,0.6456,0.2322,0.0,57.59,1.22,569.43,4.87,57.67,1.22,568.63,4.88
279,1254.63,7.32,399.88,0.13,0.7373,0.006,0.6468,0.2324,0.0,57.49,1.22,569.71,4.87,57.48,1.22,569.96,4.88
280,1255.72,7.31,400.08,0.13,0.7377,0.006,0.648,0.2326,0.0,57.32,1.22,570.61,4.87,57.54,1.22,570.24,4.88
281,1256.8,7.31,400.2,0.13,0.738,0.006,0.6488,0.2328,0.0,57.21,1.22,571.04,4.87,57.46,1.23,571.09,4.88
282,1256.69,7.31,400.02,0.13,0.7381,0.006,0.6504,0.2328,0.0,57.09,1.22,571.39,4.87,57.37,1.23,570.83,4.88
283,1257.49,7.31,400.07,0.13,0.7385,0.006,0.6518,0.233,0.0,57.08,1.22,571.73,4.87,57.18,1.22,571.49,4.88
284,1257.19,7.31,399.9,0.13,0.7385,0.006,0.6528,0.233,0.0,57.04,1.22,571.86,4.87,57.09,1.22,571.2,4.87
285,1257.89,7.32,399.79,0.13,0.7385,0.006,0.654,0.2332,0.0,56.96,1.22,571.95,4.87,56.79,1.22,572.18,4.89
286,1257.93,7.32,399.82,0.13,0.7385,0.006,0.6546,0.2334,0.0,56.91,1.22,572.39,4.88,56.87,1.22,571.76,4.88
287,1258.58,7.32,399.98,0.13,0.7385,0.006,0.6554,0.2334,0.0,56.91,1.22,572.44,4.88,56.87,1.22,572.36,4.88
288,1259.4,7.32,400.19,0.13,0.7385,0.006,0.6562,0.2338,0.0,56.82,1.22,572.81,4.88,56.97,1.23,572.8,4.89
289,1259.67,7.32,400.0,0.13,0.7387,0.006,0.6572,0.234,0.0,56.67,1.22,573.12,4.88,56.78,1.22,573.1,4.89
290,1260.07,7.33,400.01,0.13,0.7388,0.006,0.658,0.234,0.0,56.64,1.22,573.25,4.88,56.69,1.22,573.49,4.89
291,1260.16,7.33,399.91,0.13,0.7388,0.006,0.6606,0.2344,0.0,56.63,1.22,573.39,4.88,56.53,1.22,573.61,4.89
292,1259.78,7.33,399.7,0.13,0.739,0.006,0.6614,0.2344,0.0,56.57,1.22,573.47,4.88,56.44,1.22,573.3,4.88
293,1260.51,7.33,399.96,0.13,0.7389,0.006,0.6622,0.2346,0.0,56.54,1.22,573.75,4.88,56.56,1.22,573.66,4.89
294,1261.45,7.33,400.11,0.13,0.7388,0.006,0.6642,0.2346,0.0,56.48,1.22,573.95,4.88,56.52,1.23,574.5,4.9
295,1260.98,7.33,399.8,0.13,0.7391,0.006,0.6654,0.2348,0.0,56.48,1.22,574.09,4.88,56.26,1.22,574.14,4.89
296,1261.35,7.33,400.01,0.13,0.7391,0.006,0.666,0.2348,0.0,56.49,1.22,574.23,4.88,56.41,1.22,574.24,4.89
297,1261.75,7.32,400.03,0.13,0.7394,0.006,0.6668,0.2348,0.0,56.33,1.22,574.56,4.88,56.45,1.23,574.4,4.89
298,1262.13,7.33,400.01,0.13,0.7394,0.006,0.6674,0.2348,0.0,56.28,1.22,574.62,4.88,56.35,1.22,574.88,4.89
299,1262.53,7.33,400.06,0.13,0.7395,0.006,0.6684,0.2354,0.0,56.26,1.22,574.71,4.88,56.31,1.22,575.24,4.9
300,1261.77,7.32,399.94,0.13,0.7393,0.006,0.6684,0.2356,0.0,56.33,1.22,574.65,4.88,56.33,1.22,574.46,4.89
301,1262.36,7.32,400.0,0.13,0.7395,0.006,0.6696,0.236,0.0,56.23,1.22,575.12,4.88,56.32,1.23,574.69,4.89
302,1262.96,7.33,399.86,0.13,0.7397,0.006,0.6698,0.236,0.0,56.12,1.22,575.24,4.88,56.04,1.22,575.56,4.89
303,1262.81,7.33,399.8,0.13,0.7398,0.006,0.6708,0.236,0.0,56.09,1.22,575.5,4.88,56.04,1.22,575.18,4.89
304,1263.24,7.32,400.0,0.13,0.7398,0.006,0.6716,0.236,0.0,56.0,1.22,575.8,4.88,56.25,1.23,575.18,4.89
305,1263.83,7.33,399.85,0.13,0.7399,0.006,0.6716,0.236,0.0,55.97,1.22,575.97,4.88,55.88,1.22,576.0,4.89
306,1264.36,7.33,399.94,0.13,0.74,0.006,0.6718,0.236,0.0,55.94,1.22,576.13,4.88,55.87,1.22,576.43,4.89
307,1263.91,7.33,399.67,0.13,0.7401,0.006,0.6728,0.236,0.0,55.89,1.22,576.32,4.88,55.7,1.22,576.0,4.89
308,1264.63,7.33,399.83,0.13,0.7402,0.006,0.6738,0.236,0.0,55.85,1.22,576.61,4.88,55.71,1.22,576.46,4.89
309,1264.82,7.33,399.86,0.13,0.7402,0.006,0.6738,0.236,0.0,55.84,1.22,576.67,4.88,55.7,1.22,576.61,4.89
310,1265.3,7.33,399.95,0.13,0.7402,0.006,0.674,0.2362,0.0,55.75,1.22,576.83,4.88,55.76,1.22,576.96,4.89
311,1265.93,7.34,400.11,0.13,0.7401,0.006,0.6742,0.2362,0.0,55.79,1.22,576.78,4.89,55.7,1.22,577.65,4.9
312,1265.17,7.33,399.84,0.13,0.7401,0.006,0.6754,0.2362,0.0,55.72,1.22,576.84,4.89,55.67,1.22,576.93,4.89
313,1265.3,7.33,399.82,0.13,0.7403,0.006,0.676,0.2362,0.0,55.65,1.22,577.36,4.89,55.69,1.23,576.6,4.89
314,1265.43,7.33,399.65,0.13,0.7405,0.006,0.6768,0.2362,0.0,55.57,1.22,577.62,4.89,55.5,1.22,576.74,4.89
315,1266.86,7.34,399.92,0.13,0.7407,0.006,0.6774,0.2364,0.0,55.47,1.22,578.08,4.89,55.47,1.22,577.85,4.9
316,1266.57,7.33,399.94,0.13,0.7407,0.006,0.6784,0.2366,0.0,55.44,1.22,577.82,4.88,55.62,1.23,577.68,4.89
317,1267.81,7.34,400.2,0.13,0.7408,0.006,0.6794,0.2366,0.0,55.38,1.22,578.28,4.89,55.62,1.23,578.53,4.9
318,1267.39,7.34,399.85,0.13,0.7408,0.006,0.6814,0.2366,0.0,55.37,1.22,578.53,4.89,55.31,1.22,578.18,4.9
319,1267.94,7.34,399.81,0.13,0.741,0.006,0.6822,0.2366,0.0,55.29,1.22,578.68,4.89,55.15,1.22,578.83,4.9
320,1267.84,7.34,399.92,0.13,0.7409,0.006,0.6824,0.2366,0.0,55.29,1.22,578.76,4.89,55.32,1.23,578.47,4.9
321,1269.05,7.35,400.04,0.13,0.7411,0.006,0.683,0.2366,0.0,55.12,1.22,579.0,4.89,55.25,1.23,579.68,4.91
322,1268.73,7.35,399.72,0.13,0.7412,0.006,0.684,0.2368,0.0,55.12,1.22,579.33,4.89,54.94,1.22,579.34,4.9
323,1269.11,7.34,399.87,0.13,0.7413,0.006,0.6846,0.237,0.0,55.06,1.22,579.6,4.89,55.07,1.23,579.39,4.9
324,1269.8,7.34,399.91,0.13,0.7416,0.006,0.6848,0.237,0.0,54.96,1.22,580.0,4.89,54.99,1.22,579.85,4.9
325,1270.38,7.33,400.18,0.13,0.7418,0.006,0.6852,0.237,0.0,54.97,1.22,580.07,4.89,55.14,1.23,580.2,4.9
326,1270.35,7.33,400.1,0.13,0.7418,0.006,0.6856,0.237,0.0,54.95,1.22,580.14,4.89,55.07,1.23,580.19,4.9
327,1270.51,7.34,399.87,0.13,0.742,0.006,0.6866,0.237,0.0,54.86,1.22,580.43,4.89,54.8,1.22,580.42,4.89
328,1270.96,7.34,399.8,0.13,0.7421,0.006,0.6882,0.2372,0.0,54.79,1.22,580.67,4.89,54.62,1.22,580.88,4.9
329,1271.19,7.34,399.76,0.13,0.7422,0.006,0.6886,0.2372,0.0,54.7,1.22,581.11,4.89,54.58,1.22,580.8,4.89
330,1271.25,7.34,399.75,0.13,0.7422,0.006,0.6892,0.2374,0.0,54.68,1.22,581.13,4.89,54.57,1.22,580.87,4.89
331,1271.89,7.34,399.89,0.13,0.7423,0.006,0.6892,0.2376,0.0,54.6,1.22,581.24,4.88,54.62,1.22,581.43,4.9
332,1271.88,7.33,399.89,0.13,0.7425,0.006,0.69,0.2378,0.0,54.6,1.22,581.67,4.89,54.62,1.23,580.99,4.89
333,1272.59,7.34,399.97,0.13,0.7425,0.006,0.6908,0.2378,0.0,54.59,1.22,581.54,4.89,54.51,1.22,581.95,4.9
334,1272.65,7.33,399.93,0.13,0.7427,0.006,0.6922,0.2378,0.0,54.45,1.22,582.11,4.89,54.57,1.23,581.52,4.89
335,1273.4,7.34,399.88,0.13,0.743,0.006,0.6924,0.2378,0.0,54.37,1.22,582.3,4.89,54.34,1.22,582.39,4.9
336,1273.38,7.33,399.89,0.13,0.7432,0.006,0.6926,0.2378,0.0,54.37,1.22,582.46,4.88,54.36,1.22,582.18,4.89
337,1273.65,7.33,399.79,0.13,0.7434,0.006,0.6936,0.2378,0.0,54.28,1.22,582.67,4.88,54.22,1.22,582.48,4.89
338,1273.93,7.33,399.83,0.13,0.7434,0.006,0.6942,0.2378,0.0,54.23,1.22,582.98,4.89,54.22,1.22,582.49,4.89
339,1274.49,7.34,399.84,0.13,0.7435,0.006,0.6946,0.2378,0.0,54.19,1.22,583.1,4.89,54.1,1.22,583.1,4.9
340,1275.61,7.35,400.04,0.13,0.7436,0.006,0.6952,0.2378,0.0,54.16,1.22,583.33,4.89,54.02,1.22,584.11,4.9
341,1274.82,7.33,399.75,0.13,0.7438,0.006,0.6962,0.238,0.0,54.14,1.22,583.52,4.89,53.92,1.22,583.24,4.89
342,1275.73,7.34,399.99,0.13,0.7437,0.006,0.6962,0.238,0.0,54.01,1.22,583.86,4.89,54.06,1.23,583.8,4.9
343,1275.17,7.34,399.73,0.13,0.7436,0.006,0.697,0.2382,0.0,54.0,1.22,583.65,4.89,53.92,1.22,583.61,4.9
344,1275.4,7.33,399.9,0.13,0.7438,0.006,0.698,0.2382,0.0,53.99,1.22,583.74,4.88,54.07,1.23,583.59,4.89
345,1275.74,7.34,399.82,0.13,0.7438,0.006,0.6988,0.2382,0.0,53.92,1.22,584.22,4.89,53.92,1.22,583.68,4.89
346,1276.59,7.34,400.07,0.13,0.744,0.006,0.699,0.2384,0.0,53.93,1.22,584.43,4.89,53.97,1.23,584.26,4.9
347,1276.62,7.34,400.01,0.13,0.7439,0.006,0.6992,0.2386,0.0,53.84,1.22,584.44,4.89,53.97,1.23,584.37,4.9
348,1276.67,7.34,399.97,0.13,0.7439,0.006,0.6994,0.2386,0.0,53.81,1.22,584.62,4.89,53.92,1.23,584.32,4.9
349,1277.01,7.34,399.99,0.13,0.7439,0.006,0.7002,0.2386,0.0,53.82,1.22,584.77,4.89,53.82,1.23,584.59,4.9
350,1276.98,7.33,400.08,0.13,0.7439,0.006,0.701,0.239,0.0,53.78,1.22,584.75,4.89,54.0,1.23,584.45,4.9
351,1276.98,7.34,399.83,0.13,0.7438,0.006,0.7014,0.239,0.0,53.74,1.22,584.73,4.89,53.7,1.22,584.81,4.9
352,1277.7,7.34,400.07,0.13,0.7441,0.006,0.7016,0.239,0.0,53.73,1.22,585.15,4.89,53.8,1.23,585.03,4.9
353,1277.7,7.34,399.86,0.13,0.7442,0.006,0.7016,0.2396,0.0,53.66,1.22,585.44,4.89,53.59,1.22,585.01,4.9
354,1278.3,7.34,399.93,0.13,0.7444,0.006,0.7022,0.2398,0.0,53.57,1.22,585.47,4.89,53.58,1.22,585.69,4.9
355,1278.31,7.34,399.8,0.13,0.7445,0.006,0.7026,0.2398,0.0,53.52,1.22,585.73,4.89,53.44,1.22,585.62,4.9
356,1278.71,7.34,399.99,0.13,0.7445,0.006,0.7028,0.2398,0.0,53.5,1.22,585.65,4.89,53.59,1.23,585.98,4.9
357,1278.02,7.34,399.66,0.13,0.7444,0.006,0.703,0.2398,0.0,53.49,1.22,585.89,4.89,53.38,1.22,585.26,4.89
358,1279.17,7.35,399.78,0.13,0.7445,0.006,0.7032,0.2398,0.0,53.48,1.22,586.25,4.89,53.17,1.22,586.28,4.9
359,1278.77,7.34,399.83,0.13,0.7444,0.006,0.7034,0.2398,0.0,53.37,1.22,586.2,4.89,53.47,1.23,585.73,4.9
360,1279.43,7.34,400.03,0.13,0.7445,0.006,0.7038,0.24,0.0,53.39,1.22,586.32,4.89,53.5,1.23,586.23,4.9
361,1279.84,7.34,400.01,0.13,0.7447,0.006,0.7042,0.2404,0.0,53.36,1.22,586.47,4.89,53.38,1.23,586.63,4.9
362,1279.53,7.34,399.78,0.13,0.7448,0.006,0.705,0.2406,0.0,53.3,1.22,586.35,4.89,53.23,1.22,586.64,4.9
363,1279.3,7.33,399.85,0.13,0.7449,0.006,0.7054,0.2406,0.0,53.27,1.22,586.8,4.89,53.43,1.23,585.8,4.89
364,1280.3,7.34,399.96,0.13,0.7449,0.006,0.706,0.2408,0.0,53.35,1.22,586.8,4.89,53.16,1.22,586.99,4.9
365,1280.16,7.35,399.84,0.13,0.7448,0.006,0.706,0.2408,0.0,53.3,1.22,586.8,4.89,53.09,1.22,586.97,4.9
366,1280.01,7.34,399.91,0.13,0.7449,0.006,0.7072,0.2408,0.0,53.23,1.22,587.06,4.89,53.31,1.23,586.4,4.9
367,1280.9,7.35,399.97,0.13,0.7449,0.0061,0.7074,0.241,0.0,53.17,1.22,587.12,4.89,53.15,1.23,587.45,4.9
368,1280.95,7.34,399.94,0.13,0.7451,0.0061,0.7078,0.2416,0.0,53.11,1.22,587.35,4.89,53.15,1.23,587.34,4.9
369,1281.54,7.34,399.99,0.13,0.7453,0.0061,0.708,0.2416,0.0,53.06,1.22,587.7,4.89,53.09,1.23,587.7,4.9
370,1281.72,7.34,399.9,0.13,0.7454,0.0061,0.708,0.2416,0.0,53.02,1.22,587.98,4.89,52.93,1.22,587.79,4.9
371,1281.41,7.34,399.86,0.13,0.7453,0.0061,0.7084,0.2416,0.0,53.04,1.22,587.84,4.89,52.98,1.23,587.55,4.9
372,1282.08,7.35,399.88,0.13,0.7454,0.0061,0.7088,0.2416,0.0,53.05,1.22,587.84,4.89,52.77,1.22,588.42,4.9
